"","code_merge","code_muni","code_muni2","IDHM","UF.x","municipio.x","Nome_UF","log_to_brasilia","log_to_capital","metropolitano","pop_2008","inova5","pop_2008.1","bur_consel_2008","cand_reelec_2008","cand_sex_2008","cand_esc_2008","cand_age_2008","bur_escol_2008","bur_terc_2008","bur_espel_2008","bur_polit_2008","alinhamento_estadual_2008","alinhamento_federal_2008","alinhamento_ambos_2008","n_alinhado_2008","UF.y","MUNICIPIO","municipio.y","rec_orcamento_2008","log_orcamento_2008","iqb_pcr_2008","iqb_factor_2008"
"2478","PBsanta rita",251370,"2513703",0.627,"PB","santa rita","Paraíba",7.44293199361196,2.5408142817263,0,125858,0,125858,0,"Sim","Masculino",1,"70",0.24539671911617,0,0.859055908938735,0.164068589243959,0,0,0,1,"PB","Santa Rita","santa rita","100783356.1",18.4284837819125,0.941585034524591,0.752530574984995
"2479","PBsanta teresinha",251380,"2513802",0.627,"PB","santa teresinha","Paraíba",7.30856958887487,5.65483729847303,0,4777,0,4777,0,"Não","Masculino",1,"44",0.113564668769716,0.159663865546218,0.375394321766562,0.369747899159664,0,0,0,1,"PB","Santa Teresinha","santa teresinha","6931321.59",15.7515610586118,0.906318731421272,0.65966778736419
"2480","PBsantana de mangueira",251350,"2513505",0.535,"PB","santana de mangueira","Paraíba",7.23564795909531,5.95503393799189,0,5770,0,5770,0,"Não","Feminino",1,"34",0.21474358974359,0.144278606965174,0.644230769230769,0.208955223880597,1,0,0,0,"PB","Santana de Mangueira","santana de mangueira","7187208.08",15.7878133483064,0.93086686780944,0.729935332881944
"2481","PBsantana dos garrotes",251360,"2513604",0.594,"PB","santana dos garrotes","Paraíba",7.26482814373988,5.84580273467663,0,7829,0,7829,0,"Não","Masculino",1,"56",0.068870523415978,0.114457831325301,0.457300275482094,0.506024096385542,0,0,0,1,"PB","Santana dos Garrotes","santana dos garrotes","6739523.47",15.7234997786086,0.891203590186735,0.621481643903451
"2482","PBsantarem",251365,"2513653",0.622,"PB","santarem","Paraíba",7.28541058778436,6.00368951673055,0,2734,0,2734,0,"Não","Feminino",1,"30",0.0703703703703704,0.0340909090909091,0.651851851851852,0.443181818181818,0,0,0,1,"PB","Santarem","santarem","5468757.94",15.5145620809727,0.898843742835957,0.630767217769717
"2483","PBsanto andre",251385,"2513851",0.6,"PB","santo andre","Paraíba",7.34928227023532,5.27612288103827,0,2718,0,2718,0,"Não","Masculino",1,"67",0.194594594594595,0.0338983050847458,0.637837837837838,0.26271186440678,0,0,0,1,"PB","Santo Andre","santo andre","5773613.16",15.568808640078,0.927041047629361,0.714776327816715
"2484","PBsao bentinho",251392,"2513927",0.606,"PB","sao bentinho","Paraíba",7.30396434849381,5.75953248976069,0,4159,0,4159,0,"Sim","Masculino",0,"52",0.106060606060606,0.0606060606060606,0.375,0.676767676767677,0,0,0,1,"PB","Sao Bentinho","sao bentinho","6695541.56",15.7169524240526,0.881689456786937,0.620428805239061
"2485","PBsao bento",251390,"2513901",0.58,"PB","sao bento","Paraíba",7.33957016241308,5.6841918248912,0,29992,0,29992,0,"Sim","Masculino",0,"47",0.180041152263374,0.00921052631578947,0.781893004115226,0.075,0,0,0,1,"PB","Sao Bento","sao bento","25840590.92",17.0674571050383,0.942353429247426,0.730226133900413
"2486","PBsao domingos do cariri",251394,"2513943",0.589,"PB","sao domingos do cariri","Paraíba",7.34211877713295,5.20713366112542,0,2329,0,2329,0,"Não","Masculino",0,"66",0.172932330827068,0.0882352941176471,0.511278195488722,0.441176470588235,1,0,0,0,"PB","Sao Domingos do Cariri","sao domingos do cariri","5070233.65",15.4388974593181,0.908067438916935,0.681859548757382
"2487","PBsao francisco",251398,"2513984",0.58,"PB","sao francisco","Paraíba",7.2987698119775,5.88868403371354,0,3540,0,3540,0,"Sim","Masculino",1,"45",0.0853080568720379,0.119047619047619,0.398104265402844,0.452380952380952,1,0,0,0,"PB","Sao Francisco","sao francisco","6601643.99",15.702829265373,0.897377157466791,0.636099254739563
"2488","PBsao joao do cariri",251400,"2514008",0.622,"PB","sao joao do cariri","Paraíba",7.34717082645985,5.22977082401293,0,4565,0,4565,1,"Não","Masculino",0,"38",0.136029411764706,0.0666666666666667,0.661764705882353,0.355555555555556,1,0,0,0,"PB","Sao Joao do Cariri","sao joao do cariri","6616309.57",15.7050483057034,0.912234400412833,0.673829109917581
"2489","PBsao joao do rio do peixe",250070,"2500700",0.608,"PB","sao joao do rio do peixe","Paraíba",7.27379325263361,5.9868539345503,0,18276,0,18276,0,"Sim","Masculino",1,"39",0.049490538573508,0.0776119402985075,0.487627365356623,0.256716417910448,0,0,0,1,"PB","Sao Joao do Rio do Peixe","sao joao do rio do peixe","15307346.12",16.5438434096951,0.911640300709605,0.642026819809628
"2490","PBsao joao do tigre",251410,"2514107",0.552,"PB","sao joao do tigre","Paraíba",7.29837744022053,5.49565068096243,0,4707,0,4707,0,"Não","Masculino",1,"30",0.284518828451883,0,0.824267782426778,0.0355329949238579,0,0,0,1,"PB","Sao Joao do Tigre","sao joao do tigre","7018403.86",15.7640463797791,0.956635134409781,0.78756239936745
"2491","PBsao jose da lagoa tapada",251420,"2514206",0.53,"PB","sao jose da lagoa tapada","Paraíba",7.27808359005448,5.89877343455082,0,8029,0,8029,1,"Não","Masculino",1,"22",0.214105793450882,0.0974729241877256,0.697732997481108,0.151624548736462,0,0,0,1,"PB","Sao Jose da Lagoa Tapada","sao jose da lagoa tapada","8159090.92",15.9146433138713,0.936946901995179,0.737063343745561
"2492","PBsao jose de caiana",251430,"2514305",0.565,"PB","sao jose de caiana","Paraíba",7.25387369836942,5.93906537830877,0,6108,0,6108,0,"Não","Masculino",0,"33",0.0818505338078292,0.0792682926829268,0.583629893238434,0.274390243902439,0,0,0,1,"PB","Sao Jose de Caiana","sao jose de caiana","6947133.1",15.7538396288408,0.913373765750292,0.656152784139042
"2493","PBsao jose de espinharas",251440,"2514404",0.577,"PB","sao jose de espinharas","Paraíba",7.3285949241965,5.61119192663184,0,5055,0,5055,0,"Não","Masculino",1,"62",0.0977443609022556,0.111675126903553,0.740601503759398,0.17258883248731,1,0,0,0,"PB","Sao Jose de Espinharas","sao jose de espinharas","6933950.89",15.75194032271,0.922917727189615,0.675905427408264
"2494","PBsao jose de piranhas",251450,"2514503",0.591,"PB","sao jose de piranhas","Paraíba",7.24940693635897,5.99525734534668,0,19424,0,19424,0,"Não","Masculino",0,"28",0.0886426592797784,0.0353817504655493,0.743767313019391,0.160148975791434,0,0,0,1,"PB","Sao Jose de Piranhas","sao jose de piranhas","13369185.92",16.4084630586679,0.92503391784033,0.673784038373729
"2495","PBsao jose de princesa",251455,"2514552",0.565,"PB","sao jose de princesa","Paraíba",7.24011191526966,5.89420997820375,0,4780,0,4780,0,"Não","Masculino",0,"62",0.171673819742489,0.0709677419354839,0.665236051502146,0.309677419354839,0,0,0,1,"PB","Sao Jose de Princesa","sao jose de princesa","5901387.23",15.5906980049675,0.91970428946624,0.697173012757766
"2496","PBsao jose do bonfim",251460,"2514602",0.578,"PB","sao jose do bonfim","Paraíba",7.31425984666496,5.59816266612562,0,3266,0,3266,1,"Não","Masculino",0,"26",0.219653179190751,0.0865384615384615,0.601156069364162,0.557692307692308,0,0,0,1,"PB","Sao Jose do Bonfim","sao jose do bonfim","5751486.61",15.5649689202272,0.902843353925685,0.691422411025055
"2497","PBsao jose do brejo do cruz",251465,"2514651",0.581,"PB","sao jose do brejo do cruz","Paraíba",7.35808539759578,5.67887483895002,0,1692,1,1692,0,"Não","Feminino",0,"33",0.0879120879120879,0.133333333333333,0.659340659340659,0.216666666666667,0,0,0,1,"PB","Sao Jose do Brejo do Cruz","sao jose do brejo do cruz","5534491.44",15.5265102391448,0.917561798310498,0.665419190764548
"2498","PBsao jose do sabugi",251470,"2514701",0.617,"PB","sao jose do sabugi","Paraíba",7.3603011545654,5.3798512695293,0,4098,0,4098,0,"Não","Feminino",1,"41",0.223140495867769,0.0710382513661202,0.756198347107438,0.158469945355191,0,0,0,1,"PB","Sao Jose do Sabugi","sao jose do sabugi","6733735.51",15.7226406011275,0.937961943912087,0.741118638637987
"2499","PBsao jose dos cordeiros",251480,"2514800",0.556,"PB","sao jose dos cordeiros","Paraíba",7.33170842520243,5.37865233920031,0,4088,0,4088,1,"Não","Masculino",1,"51",0.223880597014925,0.0105820105820106,0.705223880597015,0.0740740740740741,1,0,0,0,"PB","Sao Jose dos Cordeiros","sao jose dos cordeiros","5458704",15.5127219569088,0.946864980250649,0.752348638403297
"2500","PBsao jose dos ramos",251445,"2514453",0.541,"PB","sao jose dos ramos","Paraíba",7.41606574238246,4.08479914937857,0,5631,0,5631,0,"Não","Feminino",1,"61",0.245714285714286,0.0661157024793388,0.691428571428571,0.152892561983471,0,0,0,1,"PB","Sao Jose dos Ramos","sao jose dos ramos","7405513.65",15.8177353685721,0.940869614476701,0.753191141028018
"2501","PBsao mamede",251490,"2514909",0.641,"PB","sao mamede","Paraíba",7.33725587325128,5.51068304469037,0,8006,0,8006,0,"Não","Masculino",1,"51",0.222527472527473,0.125,0.659340659340659,0.2,0,0,0,1,"PB","Sao Mamede","sao mamede","8779576.26",15.9879387024877,0.932929406376217,0.735161438075332
"2502","PBsao miguel de taipu",251500,"2515005",0.548,"PB","sao miguel de taipu","Paraíba",7.42543535720862,3.71649462114691,0,6749,0,6749,0,"Sim","Feminino",1,"37",0.0180722891566265,0.0902777777777778,0.433734939759036,0.201388888888889,0,1,0,0,"PB","Sao Miguel de Taipu","sao miguel de taipu","7915993.23",15.8843957304743,0.912873411615042,0.632696521280699
"2503","PBsao sebastiao do umbuzeiro",251520,"2515203",0.581,"PB","sao sebastiao do umbuzeiro","Paraíba",7.28532147313831,5.57299018440618,0,3147,0,3147,0,"Não","Masculino",1,"41",0.196261682242991,0.0384615384615385,0.728971962616822,0.185897435897436,0,0,0,1,"PB","Sao Sebastiao do Umbuzeiro","sao sebastiao do umbuzeiro","5907611.96",15.591752240043,0.933704595459853,0.724743541840273
"2504","PBsape",251530,"2515302",0.569,"PB","sape","Paraíba",7.43020310257592,3.71088553437655,0,47690,0,47690,0,"Não","Masculino",0,"35",0.442748091603053,0.016726403823178,0.798664122137405,0.145758661887694,0,0,0,1,"PB","Sape","sape","34716498",17.362725578614,0.962838956029133,0.853677123313622
"2505","PBserido",251540,"2515401",0.555,"PB","serido","Paraíba",7.37447226312206,5.1418389797116,0,10007,0,10007,0,"Sim","Masculino",0,"71",0.231578947368421,0.160958904109589,0.614736842105263,0.116438356164384,0,0,0,1,"PB","Serido","serido","9136789.92",16.027819669487,0.94011430644784,0.74924941705291
"2506","PBserra branca",251550,"2515500",0.628,"PB","serra branca","Paraíba",7.33565353845044,5.31281181269849,0,12762,1,12762,0,"Não","Masculino",1,"50",0.193877551020408,0.0592991913746631,0.757142857142857,0.078167115902965,0,1,0,0,"PB","Serra Branca","serra branca","11410446.67",16.2500398683113,0.94219549692199,0.736166948274478
"2507","PBserra da raiz",251560,"2515609",0.626,"PB","serra da raiz","Paraíba",7.43527871509083,4.38027510163508,0,3223,0,3223,0,"Não","Masculino",0,"55",0.204651162790698,0,0.948837209302326,0.053921568627451,0,0,0,1,"PB","Serra da Raiz","serra da raiz","5475769.49",15.5158433699099,0.946913707294928,0.745229988352533
"2508","PBserra grande",251570,"2515708",0.586,"PB","serra grande","Paraíba",7.25177042477408,5.9586055552262,0,3122,0,3122,0,"Sim","Masculino",0,"33",0.119834710743802,0.201834862385321,0.450413223140496,0.137614678899083,0,0,0,1,"PB","Serra Grande","serra grande","6052036.06",15.6159053122335,0.925847603655715,0.690049106802289
"2509","PBserra redonda",251580,"2515807",0.57,"PB","serra redonda","Paraíba",7.40331090753723,4.49825290364201,0,7865,0,7865,1,"Não","Masculino",0,"40",0.130208333333333,0.056390977443609,0.692708333333333,0.0902255639097744,1,0,0,0,"PB","Serra Redonda","serra redonda","7217131.82",15.7919681770948,0.934744782091739,0.702768031951419
"2510","PBserraria",251590,"2515906",0.547,"PB","serraria","Paraíba",7.42008776685793,4.51195780426591,0,6790,0,6790,1,"Não","Masculino",1,"45",0.174496644295302,0,0.88255033557047,0.133079847908745,0,0,0,1,"PB","Serraria","serraria","6955384.34",15.7550266427762,0.937027490749367,0.720609977480785
"2511","PBsertaozinho",251593,"2515930",0.621,"PB","sertaozinho","Paraíba",7.43282102915815,4.32611744023437,0,4325,0,4325,0,"Sim","Masculino",0,"59",0.219435736677116,0.0191387559808612,0.655172413793103,0.430622009569378,0,0,0,1,"PB","Sertaozinho","sertaozinho","7275538.45",15.8000283820287,0.915501500935644,0.707362977497521
"2512","PBsobrado",251597,"2515971",0.573,"PB","sobrado","Paraíba",7.42798851209719,3.72834052299485,0,7543,1,7543,0,"Sim","Feminino",1,"55",0.206434316353887,0,0.541554959785523,0.440594059405941,1,0,0,0,"PB","Sobrado","sobrado","7755130.31",15.8638651578043,0.913813229224606,0.699879059267139
"2513","PBsolanea",251600,"2516003",0.595,"PB","solanea","Paraíba",7.41845689505949,4.59905150497991,0,28149,0,28149,1,"Não","Masculino",1,"54",0.15530303030303,0.0910852713178295,0.488636363636364,0.242248062015504,1,0,0,0,"PB","Solanea","solanea","19027440.04",16.7613927078902,0.923319709443192,0.696757205655046
"2514","PBsoledade",251610,"2516102",0.616,"PB","soledade","Paraíba",7.37119365403245,5.10981675867737,0,13489,0,13489,0,"Sim","Masculino",0,"38",0.137037037037037,0,0.909259259259259,0.0916496945010183,0,0,0,1,"PB","Soledade","soledade","12230264.9",16.3194241672816,0.936776318914344,0.706741861797032
"2515","PBsossego",251615,"2516151",0.573,"PB","sossego","Paraíba",7.38957013031081,5.06436561651722,0,3045,0,3045,0,"Não","Masculino",0,"34",0.0216450216450216,0,0.909090909090909,0.0380952380952381,1,0,0,0,"PB","Sossego","sossego","5441150.4",15.5095010670636,0.929627270827288,0.655163205136508
"2516","PBsousa",251620,"2516201",0.668,"PB","sousa","Paraíba",7.28387396229507,5.92382789839217,0,65568,0,65568,0,"Não","Masculino",1,"37",0.222502099076406,0.16731821735731,0.536943744752309,0.275215011727912,0,0,0,1,"PB","Sousa","sousa","53421553.2",17.7937248404761,0.925358474698196,0.72561789903741
"2517","PBsume",251630,"2516300",0.627,"PB","sume","Paraíba",7.31483242039947,5.44189809502556,0,16908,0,16908,0,"Não","Masculino",1,"57",0.193776520509194,0.0249433106575964,0.623762376237624,0.0952380952380952,0,0,0,1,"PB","Sume","sume","15557389",16.5600462605776,0.941604281864033,0.734508702404121
"2518","PBtaperoa",251650,"2516508",0.578,"PB","taperoa","Paraíba",7.33903107359002,5.37952862197286,0,15124,0,15124,0,"Sim","Masculino",1,"68",0.150127226463104,0.0705882352941176,0.865139949109415,0.0323529411764706,0,0,0,1,"PB","Taperoa","taperoa","12634019.21",16.3519036709399,0.941388704381171,0.719519427510291
"2519","PBtavares",251660,"2516607",0.586,"PB","tavares","Paraíba",7.25819381690309,5.82153588024399,0,14414,0,14414,0,"Sim","Masculino",1,"39",0.221169036334913,0.0274599542334096,0.690363349131122,0.19908466819222,0,0,0,1,"PB","Tavares","tavares","15417070.21",16.5509859086958,0.935392130346683,0.735821193202071
"2520","PBteixeira",251670,"2516706",0.605,"PB","teixeira","Paraíba",7.31445961892525,5.57617635005106,0,14064,0,14064,1,"Não","Masculino",0,"44",0.270049099836334,0.0291828793774319,0.841243862520458,0.0914396887159533,0,0,0,1,"PB","Teixeira","teixeira","13985796.19",16.4535528147102,0.949593904602916,0.77323599473754
"2521","PBtenorio",251675,"2516755",0.581,"PB","tenorio","Paraíba",7.36188990906212,5.27729799932396,0,2882,0,2882,0,"Sim","Masculino",0,"49",0.13840830449827,0.0319634703196347,0.757785467128028,0.100456621004566,1,0,0,0,"PB","Tenorio","tenorio","6204246.23",15.6407444914014,0.935331443438448,0.70597357539862
"2522","PBtriunfo",251680,"2516805",0.609,"PB","triunfo","Paraíba",7.27409833573645,6.03193447966169,0,9891,1,9891,0,"Não","Masculino",0,"58",0.0530503978779841,0.166666666666667,0.636604774535809,0.15,1,0,0,0,"PB","Triunfo","triunfo","8202358.55",15.9199322989262,0.918885556338197,0.655453535935502
"2523","PBuirauna",251690,"2516904",0.636,"PB","uirauna","Paraíba",7.28726647940159,5.98499365597767,0,14855,0,14855,0,"Não","Feminino",1,"44",0.0985074626865672,0.0126582278481013,0.58955223880597,0.316455696202532,1,0,0,0,"PB","Uirauna","uirauna","13287049.24",16.4023003774445,0.913172946774742,0.660333614813705
"2524","PBumbuzeiro",251700,"2517001",0.584,"PB","umbuzeiro","Paraíba",7.38313194756438,4.69528507543035,0,9433,0,9433,0,"Sim","Masculino",0,"64",0.214159292035398,0.040650406504065,0.653097345132743,0.157181571815718,0,0,0,1,"PB","Umbuzeiro","umbuzeiro","7771600",15.8659866213511,0.937943460763619,0.737143818417165
"2525","PBvarzea",251710,"2517100",0.707,"PB","varzea","Paraíba",7.35016286601202,5.47256474807442,0,2522,0,2522,0,"Não","Masculino",1,"45",0.0956175298804781,0.103896103896104,0.613545816733068,0.357142857142857,0,0,0,1,"PB","Varzea","varzea","5851518.56",15.5822117684282,0.907016985683891,0.652861928261405
"2526","PBvieiropolis",251720,"2517209",0.571,"PB","vieiropolis","Paraíba",7.29610135572732,5.94193285807693,0,4890,0,4890,0,"Sim","Masculino",1,"43",0.123636363636364,0.125874125874126,0.52,0.321678321678322,0,0,0,1,"PB","Vieiropolis","vieiropolis","9122866.05",16.0262945725496,0.912356359370545,0.670905094453894
"2527","PBvista serrana",250550,"2505501",0.566,"PB","vista serrana","Paraíba",7.3209372024013,5.70847146414233,0,3344,0,3344,0,"Não","Masculino",0,"42",0.174603174603175,0.0151515151515152,0.698412698412698,0.416666666666667,1,0,0,0,"PB","Vista Serrana","vista serrana","5706018.04",15.5570319723349,0.912237272582374,0.68655433459394
"2528","PBzabele",251740,"2517407",0.623,"PB","zabele","Paraíba",7.28347570090674,5.59292539907055,0,2080,0,2080,0,"Não","Feminino",1,"41",0.132867132867133,0.122448979591837,0.342657342657343,0.326530612244898,0,0,0,1,"PB","Zabele","zabele","5043917.16",15.4336935524586,0.91296791249878,0.675006456396162
"2529","PEabreu e lima",260005,"2600054",0.679,"PE","abreu e lima","Pernambuco",7.41741222010452,2.77071196222692,1,95670,1,95670,1,"Sim","Masculino",1,"33",0.123076923076923,0.640378548895899,0.203205128205128,1.86119873817035,0,0,0,1,"PE","Abreu e Lima","abreu e lima","56497961.2",17.8497151105098,0.766482741035072,0.479990422744088
"2530","PEafogados da ingazeira",260010,"2600104",0.657,"PE","afogados da ingazeira","Pernambuco",7.26657591926711,5.72237522001351,0,35314,1,35314,1,"Sim","Masculino",1,"64",0.286836935166994,0.0153482880755608,0.832023575638507,0.1086186540732,1,0,0,0,"PE","Afogados da Ingazeira","afogados da ingazeira","32724280.37",17.3036278792969,0.950183724908286,0.779792017254831
"2531","PEafranio",260020,"2600203",0.588,"PE","afranio","Pernambuco",7.0065140510054,6.51588237689341,0,17233,0,17233,0,"Não","Masculino",1,"41",0.0613931523022432,0.168168168168168,0.393152302243211,0.693693693693694,0,0,0,1,"PE","Afranio","afranio","22129881.86",16.9124393735584,0.872899348996949,0.594599682678368
"2534","PEaguas belas",260050,"2600500",0.526,"PE","aguas belas","Pernambuco",7.23519397865191,5.60980141118531,0,39421,0,39421,0,"Não","Masculino",0,"38",0.150522648083624,0.0900123304562269,0.565156794425087,0.150431565967941,0,0,0,1,"PE","aguas Belas","aguas belas","31815515.96",17.275464652025,0.930763276324332,0.705350122296936
"2535","PEalagoinha",260060,"2600609",0.599,"PE","alagoinha","Pernambuco",7.28566417831926,5.36363683266868,0,14704,0,14704,0,"Não","Masculino",0,"39",0.13102119460501,0,0.5626204238921,0.777397260273973,0,0,0,1,"PE","Alagoinha","alagoinha","13540384.51",16.4211872231249,0.877138724489305,0.621701882886695
"2537","PEamaraji",260090,"2600906",0.58,"PE","amaraji","Pernambuco",7.36864878679989,4.28785330840662,0,20600,0,20600,1,"Não","Masculino",0,"48",0.176470588235294,0.129090909090909,0.567595459236326,0.332727272727273,0,0,0,1,"PE","Amaraji","amaraji","19659185.79",16.7940552572784,0.916706058471983,0.696091881708123
"2538","PEangelim",260100,"2601003",0.572,"PE","angelim","Pernambuco",7.29842480360255,5.19478850571918,0,10272,1,10272,0,"Não","Masculino",1,"58",0.352331606217617,0.303643724696356,0.639896373056995,0.218623481781377,0,1,0,0,"PE","Angelim","angelim","10661474.98",16.182147332984,0.939934010795084,0.795901917964384
"2540","PEarcoverde",260120,"2601201",0.667,"PE","arcoverde","Pernambuco",7.27052859002272,5.49120787469123,0,67458,0,67458,0,"Sim","Masculino",1,"43",0.286644951140065,0.0508064516129032,0.807817589576547,0.0741935483870968,0,0,0,1,"PE","Arcoverde","arcoverde","56662037.72",17.8526150157157,0.952210303696482,0.783364687199959
"2541","PEbarra de guabiraba",260130,"2601300",0.577,"PE","barra de guabiraba","Pernambuco",7.35517454047678,4.55071400019203,0,13384,0,13384,0,"Sim","Masculino",0,"46",0.122222222222222,0.0851528384279476,0.636111111111111,0.15938864628821,0,0,0,1,"PE","Barra de Guabiraba","barra de guabiraba","11890902.11",16.2912841371093,0.927234110878052,0.690119437775729
"2543","PEbelem de maria",260150,"2601508",0.578,"PE","belem de maria","Pernambuco",7.3386736858953,4.78406922598072,0,9797,0,9797,0,"Sim","Masculino",0,"31",0.0541516245487365,0.0723981900452489,0.398916967509025,0.583710407239819,0,0,0,1,"PE","Belem de Maria","belem de maria","12622392.38",16.3509829676341,0.884104642432676,0.605325629293016
"2544","PEbelo jardim",260170,"2601706",0.629,"PE","belo jardim","Pernambuco",7.31274694169938,5.15149807959658,0,73590,0,73590,1,"Não","Masculino",1,"57",0.287829708468302,0.178985949908369,0.757519666820916,0.0500916310323763,0,0,0,1,"PE","Belo Jardim","belo jardim","63833033.84",17.9717813861043,0.95109086927983,0.785222505664336
"2545","PEbetania",260180,"2601805",0.559,"PE","betania","Pernambuco",7.21601908691119,5.85197256828938,0,11955,0,11955,0,"Não","Feminino",1,"35",0.187574671445639,0.0679611650485437,0.738351254480287,0.207119741100324,0,0,0,1,"PE","Betania","betania","12549612.18",16.3452003210726,0.930229844628865,0.717467255549375
"2546","PEbezerros",260190,"2601904",0.606,"PE","bezerros","Pernambuco",7.35425995793911,4.63249348163698,0,58310,1,58310,1,"Não","Feminino",0,"47",0.10087116001834,0.121238177128117,0.533241632278771,0.167669819432502,0,1,0,0,"PE","Bezerros","bezerros","50518570.11",17.7378515516018,0.923412451025823,0.677944078676778
"2548","PEbom conselho",260210,"2602100",0.563,"PE","bom conselho","Pernambuco",7.2617586574657,5.45313924963941,0,44991,0,44991,0,"Não","Feminino",0,"46",0.194244604316547,0.0616740088105727,0.816546762589928,0.0651982378854626,0,0,0,1,"PE","Bom Conselho","bom conselho","34878466.21",17.367380182701,0.943287762412762,0.737872482292137
"2550","PEbonito",260230,"2602308",0.561,"PE","bonito","Pernambuco",7.3490378799557,4.64583216770698,0,40578,0,40578,0,"Não","Masculino",1,"62",0.208306709265176,0.0677777777777778,0.575079872204473,0.104444444444444,0,0,0,1,"PE","Bonito","bonito","31107480.21",17.2529588694507,0.941184823218294,0.740167527557198
"2551","PEbrejao",260240,"2602407",0.547,"PE","brejao","Pernambuco",7.27474286436925,5.37068453867394,0,9707,0,9707,0,"Não","Masculino",0,"48",0.0756756756756757,0.0612745098039216,0.735135135135135,0.232843137254902,1,0,0,0,"PE","Brejao","brejao","9857662.54",16.1037596335658,0.916785949268607,0.658246520600595
"2552","PEbrejinho",260250,"2602506",0.574,"PE","brejinho","Pernambuco",7.30661864345574,5.62170436362059,0,7366,1,7366,1,"Não","Masculino",0,"48",0.240549828178694,0.213872832369942,0.594501718213058,0.196531791907514,0,0,0,1,"PE","Brejinho","brejinho","9759185.86",16.0937195389264,0.932766204525651,0.743509050955916
"2554","PEbuenos aires",260270,"2602704",0.593,"PE","buenos aires","Pernambuco",7.40077939188223,4.11382033872276,0,13530,0,13530,0,"Não","Masculino",1,"65",0.18640350877193,0.119047619047619,0.736842105263158,0.172619047619048,0,0,0,1,"PE","Buenos Aires","buenos aires","10011986.91",16.1192936241019,0.931759005042981,0.720359395274638
"2555","PEbuique",260280,"2602803",0.527,"PE","buique","Pernambuco",7.25489187719018,5.5536182826613,0,52466,1,52466,0,"Não","Masculino",0,"26",0.0839580209895052,0.00400320256204964,0.936281859070465,0.0464371497197758,0,0,0,1,"PE","Buique","buique","41051483.03",17.5303375206157,0.935155541677754,0.685426856441727
"2556","PEcabo de santo agostinho",260290,"2602902",0.686,"PE","cabo de santo agostinho","Pernambuco",7.39639664161224,3.43269604872153,1,169986,1,169986,1,"Sim","Masculino",1,"48",0.232709519934906,0.33175355450237,0.446379170056957,0.147648559970835,0,0,0,1,"PE","Cabo de Santo Agostinho","cabo de santo agostinho","267812154.8",19.405796377794,0.9331264336075,0.743925899057883
"2557","PEcabrobo",260300,"2603009",0.623,"PE","cabrobo","Pernambuco",7.12050904289629,6.19373169483454,0,30113,0,30113,1,"Sim","Masculino",1,"55",0.0895522388059701,0.100131752305665,0.453134328358209,0.119894598155468,0,0,0,1,"PE","Cabrobo","cabrobo","33454910.99",17.3257091496067,0.926917011862742,0.678237190313028
"2558","PEcachoeirinha",260310,"2603108",0.579,"PE","cachoeirinha","Pernambuco",7.31808851848716,5.05196915758923,0,18037,0,18037,0,"Não","Masculino",0,"42",0.0944,0.064367816091954,0.696,0.119540229885057,0,0,0,1,"PE","Cachoeirinha","cachoeirinha","14877557.2",16.5153644072257,0.928366357281184,0.681167597754958
"2559","PEcaetes",260320,"2603207",0.522,"PE","caetes","Pernambuco",7.28203926960673,5.33575764952188,0,26197,0,26197,0,"Não","Masculino",0,"41",0.235602094240838,0.642201834862385,0.456544502617801,0.0940366972477064,0,1,0,0,"PE","Caetes","caetes","22889547.45",16.9461909210911,0.930007614712101,0.747867506238537
"2560","PEcalumbi",260340,"2603405",0.571,"PE","calumbi","Pernambuco",7.22613628018319,5.88660390649181,0,7900,0,7900,0,"Não","Masculino",0,"39",0.244,0.0544871794871795,0.624,0.150641025641026,0,0,0,1,"PE","Calumbi","calumbi","6847051.03",15.7393286109745,0.941189434031625,0.752745992536993
"2561","PEcamaragibe",260345,"2603454",0.692,"PE","camaragibe","Pernambuco",7.40906375805629,2.44841554120559,1,141973,0,141973,1,"Sim","Masculino",1,"54",0.170859538784067,0.208825847123719,0.443396226415094,0.265563435776202,0,0,0,1,"PE","Camaragibe","camaragibe","119510091.48",18.5989113733017,0.919853367567945,0.700297480046156
"2562","PEcamocim de sao felix",260350,"2603504",0.588,"PE","camocim de sao felix","Pernambuco",7.35138284818465,4.63200683994165,0,16452,1,16452,0,"Sim","Masculino",0,"54",0.219619326500732,0.0337078651685393,0.651537335285505,0.21123595505618,0,0,0,1,"PE","Camocim de Sao Felix","camocim de sao felix","14910282.69",16.5175616463197,0.934026740794027,0.73351017663184
"2563","PEcamutanga",260360,"2603603",0.606,"PE","camutanga","Pernambuco",7.41593941709468,4.43045959219547,0,8186,0,8186,0,"Não","Masculino",0,"53",0.167471819645733,0.0935828877005348,0.602254428341385,0.446524064171123,0,0,0,1,"PE","Camutanga","camutanga","15080700.18",16.5289263505007,0.90691243002167,0.678408492323783
"2564","PEcanhotinho",260370,"2603702",0.541,"PE","canhotinho","Pernambuco",7.30469750361585,5.14154659059809,0,24874,0,24874,0,"Sim","Masculino",0,"43",0.0988296488946684,0.0814977973568282,0.59037711313394,0.246696035242291,0,0,0,1,"PE","Canhotinho","canhotinho","21630088.16",16.8895958737416,0.917430046631776,0.66796881575219
