"code_merge","code_muni","code_muni2","IDHM","UF.x","municipio.x","Nome_UF","log_to_brasilia","log_to_capital","metropolitano","pop_2008","inova5","pop_2008.1","bur_consel_2008","cand_reelec_2008","cand_sex_2008","cand_esc_2008","cand_age_2008","bur_escol_2008","bur_terc_2008","bur_espel_2008","bur_polit_2008","alinhamento_estadual_2008","alinhamento_federal_2008","alinhamento_ambos_2008","n_alinhado_2008","UF.y","MUNICIPIO","municipio.y","rec_orcamento_2008","log_orcamento_2008"
"ALtaquarana",270910,"2709103",0.541,"AL","taquarana","Alagoas",7.25466570480345,4.42556493668836,0,18695,1,18695,0,"Sim","Masculino",1,"51",0.34958217270195,0,0.942896935933148,0.0605612998522895,0,0,0,1,"AL","Taquarana","taquarana","21883589.44",16.9012475732514
"ALteotonio vilela",270915,"2709152",0.564,"AL","teotonio vilela","Alagoas",7.25437584665517,4.2870289060516,0,41498,1,41498,1,"Não","Masculino",0,"34",0.0684931506849315,0.129950495049505,0.442739726027397,0.0111386138613861,1,0,0,0,"AL","Teotonio Vilela","teotonio vilela","40528926.55",17.5175265129342
"ALtraipu",270920,"2709202",0.532,"AL","traipu","Alagoas",7.20679263547205,4.96291455788484,0,25650,1,25650,0,"Não","Masculino",1,"48",0.193661971830986,0,0.779929577464789,0.282167042889391,1,0,0,0,"AL","Traipu","traipu","25767717",17.0646329873188
"ALuniao dos palmares",270930,"2709301",0.593,"AL","uniao dos palmares","Alagoas",7.30372208738899,4.17022477255742,0,62395,0,62395,1,"Sim","Masculino",1,"44",0.240921169176262,0.0121300339640951,0.912754650132861,0.047064531780689,0,0,0,1,"AL","Uniao dos Palmares","uniao dos palmares","52595130.68",17.7781341007993
"AMamatura",130006,"1300060",0.56,"AM","amatura","Amazonas",7.8678523477935,6.81103510560391,0,8694,0,8694,1,"Não","Masculino",1,"46",0.111731843575419,0,0.837988826815642,0.193333333333333,1,0,0,0,"AM","Amatura","amatura","11187649.81",16.2303210323136
"AManama",130008,"1300086",0.594,"AM","anama","Amazonas",7.6024362826338,5.08784321833449,0,8483,0,8483,0,"Não","Masculino",1,"46",0.018348623853211,0.0357142857142857,0.513761467889908,0.473214285714286,0,0,0,1,"AM","Anama","anama","20448381.17",16.8334142769285
"AManori",130010,"1300102",0.561,"AM","anori","Amazonas",7.60482973767997,5.27079199548328,0,14386,0,14386,0,"Não","Feminino",0,"30",0.204225352112676,0,0.563380281690141,0.6375,0,0,0,1,"AM","Anori","anori","16827316.34",16.6385140965302
"AMapui",130014,"1300144",0.637,"AM","apui","Amazonas",7.38661953666007,6.1215713324532,0,18170,0,18170,0,"Não","Masculino",0,"42",0.201183431952663,0.0229885057471264,0.514792899408284,0.198275862068966,0,0,0,1,"AM","Apui","apui","19741800.71",16.7982488091871
"AMatalaia do norte",130020,"1300201",0.45,"AM","atalaia do norte","Amazonas",7.91689498255305,7.03605174324802,0,14292,0,14292,0,"Não","Feminino",0,"54",0.0873015873015873,0.129770992366412,0.207936507936508,0.175572519083969,0,0,0,1,"AM","Atalaia do Norte","atalaia do norte","21051428.68",16.8624789865734
"AMautazes",130030,"1300300",0.577,"AM","autazes","Amazonas",7.51094492871831,4.72366408003588,0,31107,0,31107,0,"Não","Masculino",1,"48",0.0591715976331361,0,0.464919695688926,0.0909090909090909,0,0,0,1,"AM","Autazes","autazes","31515444.65",17.2659882899842
"AMbarcelos",130040,"1300409",0.5,"AM","barcelos","Amazonas",7.7522835934294,5.99053911903148,0,25318,0,25318,0,"Não","Masculino",0,"53",0.0779352226720648,0.0154711673699015,0.719635627530364,0.0857946554149086,0,0,0,1,"AM","Barcelos","barcelos","24799686.45",17.0263415679101
"AMbarreirinha",130050,"1300508",0.574,"AM","barreirinha","Amazonas",7.47130617137101,5.79891081974778,0,27664,0,27664,0,"Não","Masculino",0,"46",0.281368821292776,0.0674603174603175,0.638783269961977,0.113095238095238,0,0,0,1,"AM","Barreirinha","barreirinha","27684099.21",17.1363687705959
"AMbenjamin constant",130060,"1300607",0.574,"AM","benjamin constant","Amazonas",7.91098305174973,7.02046770301059,0,30476,0,30476,0,"Sim","Masculino",0,"46",0.0806686046511628,0.0745233968804159,0.419331395348837,0.124783362218371,0,0,0,1,"AM","Benjamin Constant","benjamin constant","42467756.4",17.5642556730155
"AMberuri",130063,"1300631",0.506,"AM","beruri","Amazonas",7.58901204794873,5.15807781013345,0,14374,0,14374,0,"Não","Masculino",0,"50",0.25130890052356,0.0592,0.818062827225131,0.0496,0,0,0,1,"AM","Beruri","beruri","17426651",16.6735112590464
"AMboa vista do ramos",130068,"1300680",0.565,"AM","boa vista do ramos","Amazonas",7.4809752517908,5.60130668306696,0,13677,0,13677,1,"Não","Masculino",0,"38",0.221009549795362,0.179624664879357,0.508867667121419,0.450402144772118,0,1,0,0,"AM","Boa Vista do Ramos","boa vista do ramos","12205698.32",16.3174134760676
"AMboca do acre",130070,"1300706",0.588,"AM","boca do acre","Amazonas",7.72010670702056,6.93646906410308,0,30858,0,30858,0,"Não","Feminino",0,"51",0.234877734877735,0.00515021459227468,0.74967824967825,0.0935622317596567,0,0,0,1,"AM","Boca do Acre","boca do acre","27668813.37",17.1358164657694
"AMborba",130080,"1300805",0.56,"AM","borba","Amazonas",7.49386275706108,5.01582182078356,0,32160,0,32160,1,"Sim","Masculino",0,"47",0.154162384378212,0,0.431654676258993,0.030952380952381,1,0,0,0,"AM","Borba","borba","39120432.21",17.4821554513827
"AMcaapiranga",130083,"1300839",0.569,"AM","caapiranga","Amazonas",7.60438140100151,4.89657033780828,0,10958,0,10958,1,"Não","Masculino",0,"53",0.113378684807256,0.155172413793103,0.657596371882086,0.0258620689655172,1,0,0,0,"AM","Caapiranga","caapiranga","15691821.56",16.5686502148475
"AMcarauari",130100,"1301001",0.549,"AM","carauari","Amazonas",7.78297398508083,6.66878717732096,0,25950,0,25950,1,"Não","Masculino",0,"60",0.301991150442478,0.0871261378413524,0.850663716814159,0.0689206762028609,0,0,0,1,"AM","Carauari","carauari","32914445.75",17.3094221999151
"AMcareiro",130110,"1301100",0.557,"AM","careiro","Amazonas",7.55297192578453,4.42268861639277,0,32190,0,32190,1,"Não","Masculino",0,"51",0.0975609756097561,0,0.723577235772358,0.267166042446941,0,0,0,1,"AM","Careiro","careiro","29556192.74",17.2018038480495
"AMcoari",130120,"1301209",0.586,"AM","coari","Amazonas",7.65485072636914,5.89346575622588,0,67055,0,67055,1,"Não","Masculino",0,"33",0.154471544715447,0.0559345156889495,0.541759053954176,0.200545702592087,0,0,0,1,"AM","Coari","coari","205661191.1",19.1417406693463
"AMcodajas",130130,"1301308",0.563,"AM","codajas","Amazonas",7.61927759787228,5.48013879830031,0,16418,0,16418,0,"Não","Masculino",0,"41",0.0488372093023256,0,0.769767441860465,0.253776435045317,0,0,0,1,"AM","Codajas","codajas","31441731.92",17.2636466105221
"AMeirunepe",130140,"1301407",0.563,"AM","eirunepe","Amazonas",7.86183107857904,7.05662345951687,0,30473,0,30473,0,"Sim","Masculino",1,"56",0.212474297464016,0.028695652173913,0.788211103495545,0.131304347826087,0,0,0,1,"AM","Eirunepe","eirunepe","27749221.86",17.1387183566825
"AMenvira",130150,"1301506",0.509,"AM","envira","Amazonas",7.85413671045031,7.09588493605907,0,17148,0,17148,0,"Não","Masculino",1,"44",0.198863636363636,0.0701754385964912,0.809659090909091,0.0894736842105263,0,0,0,1,"AM","Envira","envira","19408849.77",16.7812396937293
"AMfonte boa",130160,"1301605",0.53,"AM","fonte boa","Amazonas",7.8144602135527,6.51762695878419,0,19783,0,19783,1,"Sim","Masculino",0,"72",0.462745098039216,0.00628930817610063,0.935294117647059,0.0628930817610063,0,0,0,1,"AM","Fonte Boa","fonte boa","25056365.63",17.036638470179
"AMguajara",130165,"1301654",0.532,"AM","guajara","Amazonas",7.94920797733902,7.29662341618293,0,14684,0,14684,1,"Não","Masculino",0,"60",0.306122448979592,0,0.739403453689168,0.199575371549894,0,0,0,1,"AM","Guajara","guajara","14093451.76",16.4612208332903
"AMhumaita",130170,"1301704",0.605,"AM","humaita","Amazonas",7.54005312497963,6.38254333322007,0,40027,0,40027,0,"Não","Masculino",1,"46",0.125889046941679,0.0469798657718121,0.529871977240398,0.212080536912752,0,0,0,1,"AM","Humaita","humaita","38366061.29",17.4626838061854
"AMipixuna",130180,"1301803",0.481,"AM","ipixuna","Amazonas",7.92400717622148,7.2187924846315,0,17850,0,17850,0,"Não","Feminino",0,"61",0.268421052631579,0,0.726315789473684,0.376811594202899,0,0,0,1,"AM","Ipixuna","ipixuna","17615261.24",16.6842762001897
"AMiranduba",130185,"1301852",0.613,"AM","iranduba","Amazonas",7.5657881037512,3.29879544804407,0,33834,0,33834,1,"Sim","Masculino",1,"62",0.186624203821656,0.285524568393094,0.479617834394904,0.207171314741036,0,0,0,1,"AM","Iranduba","iranduba","38348784.53",17.4622333911423
"AMitacoatiara",130190,"1301902",0.644,"AM","itacoatiara","Amazonas",7.50447966100703,5.16820868120102,0,87896,0,87896,1,"Não","Masculino",0,"54",0.26975259377494,0.00460962258715068,0.923383878691141,0.045231921636416,0,0,0,1,"AM","Itacoatiara","itacoatiara","118556051.1",18.5908964117711
"AMitamarati",130195,"1301951",0.477,"AM","itamarati","Amazonas",7.80240962324893,6.89127014272227,0,8300,0,8300,0,"Não","Masculino",0,"40",0.315789473684211,0.073394495412844,0.819548872180451,0.0856269113149847,0,0,0,1,"AM","Itamarati","itamarati","10642040.12",16.1803227640994
"AMitapiranga",130200,"1302009",0.654,"AM","itapiranga","Amazonas",7.5077943533929,5.41995961253014,0,9515,0,9515,0,"Não","Masculino",1,"42",0.335526315789474,0.00238095238095238,0.921052631578947,0.0714285714285714,0,0,0,1,"AM","Itapiranga","itapiranga","11406421.93",16.2496870819485
"AMjurua",130220,"1302207",0.522,"AM","jurua","Amazonas",7.7872948857586,6.51066004554317,0,9032,0,9032,0,"Não","Masculino",0,"58",0.024,0,0.866666666666667,0.153846153846154,1,0,0,0,"AM","Jurua","jurua","12263164.72",16.3221105889299
"AMjutai",130230,"1302306",0.516,"AM","jutai","Amazonas",7.83220463855766,6.61972647976091,0,17337,0,17337,0,"Não","Masculino",0,"52",0.306046511627907,0.0784844384303112,0.687441860465116,0.0257104194857916,0,0,0,1,"AM","Jutai","jutai","21290025.88",16.8737492524631
"AMlabrea",130240,"1302405",0.531,"AM","labrea","Amazonas",7.63326315804634,6.55404735764681,0,38451,0,38451,1,"Sim","Masculino",0,"33",0.249322493224932,0.0376044568245125,0.648599819331527,0.186629526462396,0,0,0,1,"AM","Labrea","labrea","34343538.36",17.351924447147
"AMmanacapuru",130250,"1302504",0.614,"AM","manacapuru","Amazonas",7.58230051114242,4.24477404124751,0,85279,0,85279,1,"Não","Masculino",1,"37",0.506807866868381,0,0.86232980332829,0.159649122807018,0,0,0,1,"AM","Manacapuru","manacapuru","103553543.3",18.4555993634725
"AMmanaus",130260,"1302603",0.737,"AM","manaus","Amazonas",7.56722674443237,0,0,1709010,0,1709010,1,"Não","Masculino",1,"69",0.117057617854703,0.0430880816276354,0.529296938543124,0.0585161964472309,0,0,0,1,"AM","Manaus","manaus","1875410597",21.3520934574617
"AMmaraa",130280,"1302801",0.498,"AM","maraa","Amazonas",7.81502141138158,6.44979088641475,0,18051,0,18051,1,"Sim","Masculino",0,"59",0.0928270042194093,0,0.963431786216596,0.037956204379562,0,0,0,1,"AM","Maraa","maraa","22865216.91",16.9451274015808
"AMmaues",130290,"1302900",0.588,"AM","maues","Amazonas",7.46481924235242,5.55264945931826,0,48808,0,48808,1,"Sim","Masculino",0,"44",0.16600790513834,0.0134665508253692,0.909881422924901,0.0847089487402259,0,0,0,1,"AM","Maues","maues","62763092.39",17.9548777578784
"AMnhamunda",130300,"1303007",0.586,"AM","nhamunda","Amazonas",7.49099830383438,5.94468735554905,0,18198,0,18198,0,"Não","Masculino",0,"51",0.117552334943639,0.0588235294117647,0.602254428341385,0.200534759358289,0,1,0,0,"AM","Nhamunda","nhamunda","21500203.97",16.8835729800296
"AMnova olinda do norte",130310,"1303106",0.558,"AM","nova olinda do norte","Amazonas",7.49533081048606,4.90771624008841,0,30357,0,30357,1,"Sim","Masculino",1,"32",0.104106972301815,0,0.380133715377268,0.0201005025125628,0,0,0,1,"AM","Nova Olinda do Norte","nova olinda do norte","28224878.65",17.1557143686108
"AMnovo airao",130320,"1303205",0.57,"AM","novo airao","Amazonas",7.62190534663036,4.74693013102592,0,15343,0,15343,0,"Não","Masculino",0,"46",0.119926199261993,0.406896551724138,0.267527675276753,0.137931034482759,0,0,0,1,"AM","Novo Airao","novo airao","14737147.7",16.5058819185378
"AMnovo aripuana",130330,"1303304",0.554,"AM","novo aripuana","Amazonas",7.49740132527389,5.42903856427105,0,18796,0,18796,0,"Não","Masculino",0,"61",0.133846153846154,0.0147058823529412,0.732307692307692,0.218487394957983,0,0,0,1,"AM","Novo Aripuana","novo aripuana","19634785.28",16.7928133103602
"AMparintins",130340,"1303403",0.658,"AM","parintins","Amazonas",7.46835344137259,5.91090503924957,0,105742,1,105742,0,"Não","Masculino",0,"42",0.260752688172043,0.389705882352941,0.365591397849462,0.0441176470588235,0,0,0,1,"AM","Parintins","parintins","93191919.63",18.3501715766483
"AMpauini",130350,"1303502",0.496,"AM","pauini","Amazonas",7.72178291545794,6.82928550027365,0,18938,0,18938,0,"Não","Feminino",0,"52",0.194805194805195,0.0202247191011236,0.722402597402597,0.0382022471910112,0,0,0,1,"AM","Pauini","pauini","19485823.19",16.7851977432323
"AMpresidente figueiredo",130353,"1303536",0.647,"AM","presidente figueiredo","Amazonas",7.61232200759659,4.77710464989556,0,25474,0,25474,1,"Sim","Masculino",1,"54",0.129173290937997,0.115967365967366,0.682034976152623,0.0932400932400932,0,0,0,1,"AM","Presidente Figueiredo","presidente figueiredo","82723869.34",18.2310187439844
"AMsanta isabel do rio negro",130360,"1303601",0.479,"AM","santa isabel do rio negro","Amazonas",7.83866660714134,6.44629108475387,0,17780,0,17780,0,"Sim","Feminino",0,"45",0.10161662817552,0.0476190476190476,0.4364896073903,0.0793650793650794,0,0,0,1,"AM","Santa Isabel do Rio Negro","santa isabel do rio negro","20025983.37",16.8125411568291
"AMsao gabriel da cachoeira",130380,"1303809",0.609,"AM","sao gabriel da cachoeira","Amazonas",7.9118407476062,6.74735175748911,0,40806,0,40806,1,"Não","Masculino",0,"50",0.172913117546848,0.182527301092044,0.545996592844974,0.109204368174727,0,0,0,1,"AM","Sao Gabriel da Cachoeira","sao gabriel da cachoeira","44868406.84",17.619244471193
"AMsao sebastiao do uatuma",130395,"1303957",0.577,"AM","sao sebastiao do uatuma","Amazonas",7.51104339537375,5.50683447100008,0,9079,0,9079,0,"Sim","Masculino",1,"53",0.331058020477816,0,0.784982935153584,0.273913043478261,0,0,0,1,"AM","Sao Sebastiao do Uatuma","sao sebastiao do uatuma","10470218.32",16.1640454345873
"AMtabatinga",130406,"1304062",0.616,"AM","tabatinga","Amazonas",7.91029342943733,7.00977020438887,0,47051,0,47051,0,"Não","Masculino",0,"53",0.0239120038259206,0.0500910746812386,0.525107604017217,0.112021857923497,0,0,0,1,"AM","Tabatinga","tabatinga","42954937.32",17.5756621548517
"AMtapaua",130410,"1304104",0.502,"AM","tapaua","Amazonas",7.60625311919735,6.1066887562027,0,19966,0,19966,1,"Não","Masculino",0,"39",0.0559322033898305,0.0290758047767394,0.816101694915254,0.0415368639667705,0,0,0,1,"AM","Tapaua","tapaua","25227163.63",17.0434318937665
"AMtefe",130420,"1304203",0.639,"AM","tefe","Amazonas",7.73968566223822,6.2557308477112,0,64703,0,64703,1,"Sim","Masculino",0,"62",0.102865194927196,0,0.973696571160169,0.0110950313555234,0,0,0,1,"AM","Tefe","tefe","48199359.14",17.6908562830818
"AMtonantins",130423,"1304237",0.548,"AM","tonantins","Amazonas",7.8655602457229,6.76152647143605,0,19858,0,19858,0,"Não","Masculino",0,"43",0.392033542976939,0,0.976939203354298,0.0236051502145923,1,0,0,0,"AM","Tonantins","tonantins","16806646.13",16.6372849691195
"AMurucara",130430,"1304302",0.62,"AM","urucara","Amazonas",7.50887488608541,5.55798569254462,0,16035,0,16035,0,"Não","Masculino",1,"64",0.265529841656516,0.0519083969465649,0.797807551766139,0.0610687022900763,0,0,0,1,"AM","Urucara","urucara","16464084.49",16.6166918688455
"AMurucurituba",130440,"1304401",0.588,"AM","urucurituba","Amazonas",7.49406307311597,5.33585397007676,0,17971,0,17971,0,"Sim","Masculino",0,"44",0.64818763326226,0,0.929637526652452,0.073394495412844,0,1,0,0,"AM","Urucurituba","urucurituba","17007423.59",16.6491604884675
"APcutias",160021,"1600212",0.628,"AP","cutias","Amapá",7.54475529891908,4.69427936105987,0,4528,0,4528,0,"Não","Masculino",0,"35",0.0228013029315961,0,0.846905537459283,0.1,1,0,0,0,"AP","Cutias","cutias","5144364.51",15.4534124035866
"APferreira gomes",160023,"1600238",0.656,"AP","ferreira gomes","Amapá",7.54125329930826,4.52124495105033,0,5301,0,5301,0,"Não","Masculino",0,"47",0.0357142857142857,0,0.882142857142857,0.133603238866397,0,0,0,1,"AP","Ferreira Gomes","ferreira gomes","7788784.79",15.8681954095294
"APitaubal",160025,"1600253",0.576,"AP","itaubal","Amapá",7.44714503571288,4.42064620563894,0,3583,0,3583,0,"Sim","Masculino",0,"41",0,0.0947368421052632,0.439814814814815,0.105263157894737,0,0,0,1,"AP","Itaubal","itaubal","5557893.21",15.530729675354
"APlaranjal do jari",160027,"1600279",0.665,"AP","laranjal do jari","Amapá",7.45907388314917,5.23994645322171,0,39285,0,39285,1,"Não","Masculino",0,"57",0.167470709855272,0,0.827705031013094,0.0716069941715237,1,0,0,0,"AP","Laranjal do Jari","laranjal do jari","25167410.82",17.0410604941206
"APmacapa",160030,"1600303",0.733,"AP","macapa","Amapá",7.49128846621575,0,0,359020,0,359020,1,"Não","Masculino",0,"43",0.136162806265899,0,0.937341009505958,0.0668475932009713,0,0,0,1,"AP","Macapa","macapa","329178560.5",19.6121108985832
"APmazagao",160040,"1600402",0.592,"AP","mazagao","Amapá",7.48462703686593,3.40552135314221,0,14418,0,14418,1,"Sim","Masculino",0,"47",0.0112201963534362,0.0480349344978166,0.321178120617111,0.152838427947598,0,1,0,0,"AP","Mazagao","mazagao","12502197.19",16.3414149620259
"APporto grande",160053,"1600535",0.64,"AP","porto grande","Amapá",7.53551557864912,4.43426323400939,0,14598,1,14598,0,"Sim","Masculino",0,"43",0.185294117647059,0.0411899313501144,0.642647058823529,0.132723112128146,0,0,0,1,"AP","Porto Grande","porto grande","15244297.45",16.5397160533806
"APpracuuba",160055,"1600550",0.614,"AP","pracuuba","Amapá",7.58765509945645,5.25713072221779,0,3533,0,3533,0,"Sim","Masculino",0,"45",0,0.0423280423280423,0.592476489028213,0.0582010582010582,0,0,0,1,"AP","Pracuuba","pracuuba","5033716.29",15.4316690943288
"APsantana",160060,"1600600",0.692,"AP","santana","Amapá",7.48677025149713,2.82197394742052,0,95733,1,95733,1,"Sim","Masculino",1,"38",0.136033229491173,0.0892857142857143,0.581516095534787,0.27797619047619,0,1,0,0,"AP","Santana","santana","84619472.11",18.253674964877
"APserra do navio",160005,"1600055",0.709,"AP","serra do navio","Amapá",7.55353303564306,4.94953972806967,0,3921,0,3921,1,"Sim","Feminino",1,"52",0.027906976744186,0,0.702325581395349,0.264900662251656,0,1,0,0,"AP","Serra do Navio","serra do navio","7638955.42",15.8487714266641
"APtartarugalzinho",160070,"1600709",0.592,"AP","tartarugalzinho","Amapá",7.57550772552214,5.09998837160826,0,13160,1,13160,0,"Sim","Masculino",0,"41",0.00966183574879227,0.0869565217391304,0.222222222222222,0.630434782608696,0,0,0,1,"AP","Tartarugalzinho","tartarugalzinho","11861318.58",16.2887931241061
"APvitoria do jari",160080,"1600808",0.619,"AP","vitoria do jari","Amapá",7.451468140181,5.22585419481432,0,11253,0,11253,0,"Não","Masculino",1,"56",0.026567481402763,0.0100401606425703,0.529224229543039,0.35140562248996,0,0,0,1,"AP","Vitoria do Jari","vitoria do jari","15620522.29",16.5640961390767
"BAabaira",290010,"2900108",0.603,"BA","abaira","Bahia",6.59405771932707,5.83732220057933,0,8851,0,8851,0,"Não","Masculino",1,"40",0.0415512465373961,0,0.709141274238227,0.17578125,0,0,0,1,"BA","Abaira","abaira","8409754.12",15.9449027948987
